1940.06553 1
1940.13925 1
1940.2157 1
1940.28942 1
1940.43959 1
1940.51331 1
1940.58703 1
1940.66348 1
1940.7372 1
1940.81365 1
1940.8901 1
1940.96382 1
1941.03833 1
1941.11225 1
1941.18891 1
1941.26283 1
1941.33949 1
1941.41342 1
1941.48734 1
1941.564 1
1941.59685 1
1941.63792 1
1941.71184 1
1941.7885 1
1941.86516 1
1941.93908 1
1942.01369 1
1942.04654 1
1942.08761 1
1942.12047 1
1942.16427 1
1942.23819 1
1942.31485 1
1942.38877 1
1942.46543 1
1942.53936 1
1942.56947 1
1942.61328 1
1942.64613 1
1942.6872 1
1942.72005 1
1942.76386 1
1942.83778 1
1942.91444 1
1942.98836 1
1943.01916 1
1943.06297 1
1943.09582 1
1943.13689 1
1943.16975 1
1943.21355 1
1943.24641 1
1943.28747 1
1943.36413 1
1943.43806 1
1943.46817 1
1943.51472 1
1943.54483 1
1943.58864 1
1943.61875 1
1943.66256 1
1943.69541 1
1943.73648 1
1943.76934 1
1943.8104 1
1943.846 1
1943.88706 1
1943.91992 1
1943.96099 1
1943.99384 1
1944.03823 1
1944.06826 1
1944.11195 1
1944.14471 1
1944.18567 1
1944.21843 1
1944.25939 1
1944.29488 1
1944.3686 1
1944.40956 1
1944.44232 1
1944.48328 1
1944.51877 1
1944.55973 1
1944.59249 1
1944.63345 1
1944.66621 1
1944.70717 1
1944.74266 1
1944.78089 1
1944.81911 1
1944.89283 1
1944.93106 1
1944.96655 1
1945.00548 1
1945.04107 1
1945.0794 1
1945.11499 1
1945.15332 1
1945.19165 1
1945.22998 1
1945.26831 1
1945.34223 1
1945.41889 1
1945.45448 1
1945.49281 1
1945.52841 1
1945.56674 1
1945.60233 1
1945.64066 1
1945.67625 1
1945.71732 1
1945.75291 1
1945.79124 1
1945.8679 1
1945.94182 1
1945.97467 1
1946.01643 1
1946.05202 1
1946.09035 1
1946.12594 1
1946.16701 1
1946.19986 1
1946.24093 1
1946.31759 1
1946.39151 1
1946.42437 1
1946.46543 1
1946.49829 1
1946.53936 1
1946.57495 1
1946.61602 1
1946.64887 1
1946.68994 1
1946.72279 1
1946.76386 1
1946.79945 1
1946.84052 1
1946.87337 1
1946.91444 1
1946.9473 1
1946.9911 1
1947.0219 1
1947.06571 1
1947.09856 1
1947.13963 1
1947.17248 1
1947.21355 1
1947.24914 1
1947.29021 1
1947.32307 1
1947.36413 1
1947.39699 1
1947.44079 1
1947.47091 1
1947.51472 1
1947.54757 1
1947.58864 1
1947.62149 1
1947.66256 1
1947.69815 1
1947.73648 1
1947.77207 1
1947.81314 1
1947.846 1
1947.88706 1
1947.91992 1
1947.96372 1
1947.99658 1
1948.03823 1
1948.07099 1
1948.11195 1
1948.14471 1
1948.18567 1
1948.22116 1
1948.25939 1
1948.29488 1
1948.33584 1
1948.37133 1
1948.40956 1
1948.44505 1
1948.48328 1
1948.51877 1
1948.557 1
1948.59249 1
1948.63345 1
1948.66894 1
1948.70717 1
1948.74266 1
1948.78089 1
1948.81911 1
1948.85461 1
1948.89283 1
1948.93106 1
1948.96655 1
1949.00548 1
1949.04107 1
1949.0794 1
1949.11773 1
1949.15332 1
1949.19165 1
1949.22998 1
1949.26831 1
1949.34223 1
1949.41615 1
1949.45448 1
1949.49281 1
1949.52841 1
1949.56674 1
1949.60233 1
1949.64066 1
1949.67625 1
1949.71732 1
1949.75291 1
1949.79124 1
1949.8679 1
1949.94182 1
1949.97467 1
1950.01643 1
1950.05202 1
1950.09035 1
1950.12594 1
1950.16701 1
1950.19986 1
1950.24093 1
1950.31759 1
1950.39151 1
1950.42437 1
1950.46543 1
1950.49829 1
1950.53936 1
1950.57495 1
1950.61328 1
1950.64887 1
1950.68994 1
1950.72279 1
1950.76386 1
1950.79945 1
1950.84052 1
1950.91444 1
1950.9473 1
1950.98836 1
1951.0219 1
1951.06297 1
1951.09856 1
1951.13963 1
1951.17248 1
1951.21355 1
1951.24641 1
1951.29021 1
1951.36413 1
1951.43806 1
1951.47091 1
1951.51198 1
1951.54757 1
1951.5859 1
1951.62149 1
1951.66256 1
1951.69541 1
1951.73648 1
1951.77207 1
1951.81314 1
1951.846 1
1951.88706 1
1951.91992 1
1951.96099 1
1951.99384 1
1952.03549 1
1952.07099 1
1952.10922 1
1952.14471 1
1952.18567 1
1952.22116 1
1952.25939 1
1952.29488 1
1952.3686 1
1952.44232 1
1952.48328 1
1952.51877 1
1952.557 1
1952.59249 1
1952.63072 1
1952.66894 1
1952.70717 1
1952.74266 1
1952.81638 1
1952.89283 1
1952.96655 1
1953.00548 1
1953.04107 1
1953.0794 1
1953.11773 1
1953.15332 1
1953.19165 1
1953.26831 1
1953.34223 1
1953.41615 1
1953.49008 1
1953.52841 1
1953.564 1
1953.60233 1
1953.64066 1
1953.67625 1
1953.71458 1
1953.79124 1
1953.86516 1
1953.93908 1
1954.01643 1
1954.05202 1
1954.09035 1
1954.12594 1
1954.16427 1
1954.24093 1
1954.31485 1
1954.39151 1
1954.46543 1
1954.53936 1
1954.57495 1
1954.61328 1
1954.64887 1
1954.68994 1
1954.76386 1
1954.84052 1
1954.91444 1
1954.98836 1
1955.06297 1
1955.09856 1
1955.13963 1
1955.21355 1
1955.43806 1
1955.51198 1
1955.54483 1
1955.58864 1
1955.62149 1
1955.66256 1
1955.69541 1
1955.73648 1
1956.03823 1
1956.07099 1
1956.11195 1
1956.14471 1
1956.18567 1
1956.51877 1
1956.55973 1
1956.59249 1
1956.63345 1
1956.66894 1
1956.74266 1
1957.04107 1
1957.08214 1
1957.11773 1
1957.19165 1
1957.49008 1
1957.56674 1
1957.64066 1
1957.71732 1
1957.79124 1
1958.01643 1
1958.09035 1
1958.16701 1
1958.24093 1
1958.46543 1
1958.54209 1
1958.61602 1
1958.68994 1
1958.7666 1
1958.84326 1
1958.91718 1
1958.9911 1
1959.06571 1
1959.14237 1
1959.21629 1
1959.29295 1
1959.36687 1
1959.44353 1
1959.51745 1
1959.59138 1
1959.62423 1
1959.6653 1
1959.74196 1
1959.81588 1
1959.89254 1
1959.9692 1
1960.04369 1
1960.07372 1
1960.11741 1
1960.14744 1
1960.19113 1
1960.26758 1
1960.3413 1
1960.41775 1
1960.49147 1
1960.5215 1
1960.56519 1
1960.59522 1
1960.63891 1
1960.67167 1
1960.71536 1
1960.78908 1
1960.86553 1
1960.93925 1
1961.01643 1
1961.04381 1
1961.09035 1
1961.12047 1
1961.16427 1
1961.19713 1
1961.23819 1
1961.46543 1
1961.49555 1
1961.53936 1
1961.56947 1
1961.61328 1
1961.64613 1
1961.6872 1
1961.72005 1
1961.76112 1
1961.79671 1
1961.87064 1
1961.94456 1
1961.98836 1
1962.01916 1
1962.06297 1
1962.09582 1
1962.13689 1
1962.16975 1
1962.21081 1
1962.24641 1
1962.32307 1
1962.39699 1
1962.47091 1
1962.51198 1
1962.54483 1
1962.5859 1
1962.61875 1
1962.65982 1
1962.69541 1
1962.73374 1
1962.77207 1
1962.846 1
1962.92266 1
1962.99658 1
1963.03285 1
1963.07118 1
1963.10678 1
1963.14511 1
1963.18344 1
1963.22177 1
1963.29569 1
1963.37235 1
1963.44627 1
1963.48186 1
1963.52019 1
1963.55578 1
1963.59411 1
1963.62971 1
1963.67077 1
1963.70637 1
1963.7447 1
1963.82136 1
1963.89528 1
1963.97194 1
1964.00546 1
1964.04642 1
1964.07918 1
1964.12014 1
1964.1529 1
1964.19386 1
1964.22935 1
1964.27031 1
1964.34403 1
1964.42048 1
1964.45051 1
1964.4942 1
1964.52696 1
1964.56792 1
1964.60068 1
1964.64164 1
1964.67713 1
1964.71809 1
1964.75085 1
1964.79181 1
1964.82457 1
1964.86826 1
1964.89829 1
1964.94198 1
1964.97474 1
1965.01643 1
1965.04928 1
1965.09035 1
1965.1232 1
1965.16427 1
1965.19986 1
1965.24093 1
1965.27379 1
1965.31485 1
1965.35044 1
1965.39151 1
1965.42437 1
1965.46543 1
1965.49829 1
1965.53936 1
1965.57221 1
1965.61328 1
1965.64887 1
1965.6872 1
1965.72279 1
1965.76386 1
1965.79945 1
1965.83778 1
1965.87337 1
1965.91444 1
1965.9473 1
1965.98836 1
1966.0219 1
1966.06297 1
1966.09856 1
1966.13689 1
1966.17248 1
1966.21081 1
1966.24914 1
1966.28747 1
1966.32307 1
1966.3614 1
1966.39699 1
1966.43806 1
1966.47091 1
1966.51198 1
1966.54757 1
1966.5859 1
1966.62149 1
1966.65982 1
1966.69815 1
1966.73374 1
1966.77207 1
1966.8104 1
1966.84873 1
1966.88433 1
1966.92266 1
1966.95825 1
1966.99658 1
1967.03559 1
1967.07118 1
1967.10951 1
1967.14784 1
1967.18344 1
1967.22177 1
1967.25736 1
1967.29843 1
1967.37235 1
1967.40794 1
1967.44627 1
1967.48186 1
1967.52019 1
1967.55578 1
1967.59685 1
1967.63244 1
1967.67077 1
1967.70637 1
1967.7447 1
1967.78029 1
1967.82136 1
1967.89528 1
1967.93087 1
1967.97194 1
1968.00546 1
1968.04642 1
1968.07918 1
1968.12014 1
1968.15563 1
1968.19386 1
1968.22935 1
1968.27031 1
1968.34403 1
1968.42048 1
1968.45324 1
1968.4942 1
1968.52696 1
1968.56792 1
1968.60068 1
1968.64164 1
1968.67713 1
1968.71809 1
1968.75085 1
1968.79181 1
1968.82457 1
1968.86553 1
1968.89829 1
1968.94198 1
1968.97474 1
1969.01643 1
1969.04928 1
1969.09035 1
1969.1232 1
1969.16427 1
1969.19986 1
1969.24093 1
1969.27379 1
1969.31485 1
1969.34771 1
1969.39151 1
1969.42437 1
1969.46543 1
1969.49829 1
1969.53936 1
1969.57221 1
1969.61328 1
1969.64887 1
1969.6872 1
1969.72279 1
1969.76386 1
1969.79671 1
1969.83778 1
1969.87337 1
1969.9117 1
1969.9473 1
1969.98836 1
1970.0219 1
1970.06297 1
1970.09856 1
1970.13689 1
1970.17248 1
1970.21081 1
1970.24914 1
1970.32307 1
1970.39699 1
1970.43532 1
1970.47091 1
1970.51198 1
1970.54757 1
1970.5859 1
1970.62149 1
1970.65982 1
1970.69541 1
1970.73374 1
1970.77207 1
1970.846 1
1970.91992 1
1970.95825 1
1970.99658 1
1971.03285 1
1971.07118 1
1971.10951 1
1971.14511 1
1971.18344 1
1971.22177 1
1971.29569 1
1971.37235 1
1971.44627 1
1971.52019 1
1971.55578 1
1971.59411 1
1971.62971 1
1971.67077 1
1971.70637 1
1971.7447 1
1971.82136 1
1971.89528 1
1971.9692 1
1972.00546 1
1972.04369 1
1972.07918 1
1972.12014 1
1972.1529 1
1972.19386 1
1972.27031 1
1972.34403 1
1972.41775 1
1972.49147 1
1972.52696 1
1972.56792 1
1972.60068 1
1972.64164 1
1972.6744 1
1972.71536 1
1972.79181 1
1972.86553 1
1972.94198 1
1973.01643 1
1973.04928 1
1973.09035 1
1973.1232 1
1973.16427 1
1973.24093 1
1973.46543 1
1973.49829 1
1973.53936 1
1973.57221 1
1973.61328 1
1973.64887 1
1973.6872 1
1973.72279 1
1973.76386 1
1973.98836 1
1974.0219 1
1974.06297 1
1974.09582 1
1974.13689 1
1974.17248 1
1974.47091 1
1974.54483 1
1974.5859 1
1974.62149 1
1974.65982 1
1974.69541 1
1974.77207 1
1974.99384 1
1975.07118 1
1975.14511 1
1975.22177 1
1975.52019 1
1975.59411 1
1975.67077 1
1975.7447 1
1975.82136 1
1975.9692 1
1976.04642 1
1976.12014 1
1976.19386 1
1976.27031 1
1976.42048 1
1976.4942 1
1976.56792 1
1976.64437 1
1976.71809 1
1976.79454 1
1976.86826 1
1976.94471 1
1977.01916 1
1977.09309 1
1977.16701 1
1977.24367 1
1977.39425 1
1977.46817 1
1977.54209 1
1977.57495 1
1977.61602 1
1977.64887 1
1977.69268 1
1977.7666 1
1977.91992 1
1977.99384 1
1978.06845 1
1978.09856 1
1978.14237 1
1978.17522 1
1978.21629 1
1978.44353 1
1978.51745 1
1978.54757 1
1978.59411 1
1978.62423 1
1978.66804 1
1978.69815 1
1978.74196 1
1978.9692 1
1978.99658 1
1979.04381 1
1979.07392 1
1979.11773 1
1979.14784 1
1979.19165 1
1979.2245 1
1979.44901 1
1979.49281 1
1979.52293 1
1979.56674 1
1979.59959 1
1979.64066 1
1979.67351 1
1979.71458 1
1979.75017 1
1979.82409 1
1979.90075 1
1979.97467 1
1980.01638 1
1980.04915 1
1980.0901 1
1980.12287 1
1980.16382 1
1980.19932 1
1980.27577 1
1980.34949 1
1980.42321 1
1980.49693 1
1980.53788 1
1980.57338 1
1980.6116 1
1980.6471 1
1980.68532 1
1980.72355 1
1980.79727 1
1980.87372 1
1980.94744 1
1981.0219 1
1981.05749 1
1981.09582 1
1981.13142 1
1981.17248 1
1981.24641 1
1981.32307 1
1981.39973 1
1981.47365 1
1981.5065 1
1981.54757 1
1981.58042 1
1981.62149 1
1981.65708 1
1981.69541 1
1981.73101 1
1981.77207 1
1981.84873 1
1981.92266 1
1981.99658 1
1982.03012 1
1982.07118 1
1982.10404 1
1982.14511 1
1982.1807 1
1982.22177 1
1982.25462 1
1982.29569 1
1982.37235 1
1982.44627 1
1982.47912 1
1982.52293 1
1982.55305 1
1982.59685 1
1982.62971 1
1982.67077 1
1982.70363 1
1982.7447 1
1982.77755 1
1982.82136 1
1982.85421 1
1982.89528 1
1982.92813 1
1982.97194 1
1983.00274 1
1983.04654 1
1983.07666 1
1983.12047 1
1983.15332 1
1983.19439 1
1983.22724 1
1983.26831 1
1983.3039 1
1983.34497 1
1983.37782 1
1983.41889 1
1983.45175 1
1983.49555 1
1983.52841 1
1983.56947 1
1983.60233 1
1983.64339 1
1983.67625 1
1983.71732 1
1983.75291 1
1983.79124 1
1983.82683 1
1983.8679 1
1983.90349 1
1983.94182 1
1983.97741 1
1984.01638 1
1984.05188 1
1984.09283 1
1984.1256 1
1984.16655 1
1984.20205 1
1984.24027 1
1984.27577 1
1984.31399 1
1984.35222 1
1984.39044 1
1984.42594 1
1984.46416 1
1984.49966 1
1984.53788 1
1984.57338 1
1984.6116 1
1984.64983 1
1984.68805 1
1984.72355 1
1984.76177 1
1984.8 1
1984.83549 1
1984.87372 1
1984.90922 1
1984.94744 1
1984.98567 1
1985.02464 1
1985.06023 1
1985.09856 1
1985.13415 1
1985.17248 1
1985.20808 1
1985.24914 1
1985.32307 1
1985.39973 1
1985.43258 1
1985.47365 1
1985.5065 1
1985.54757 1
1985.58316 1
1985.62149 1
1985.65708 1
1985.69815 1
1985.73101 1
1985.77207 1
1985.80767 1
1985.84873 1
1985.88159 1
1985.92266 1
1985.95551 1
1985.99658 1
1986.03012 1
1986.07118 1
1986.10678 1
1986.14784 1
1986.1807 1
1986.22177 1
1986.25462 1
1986.29843 1
1986.37235 1
1986.4052 1
1986.44627 1
1986.47912 1
1986.52019 1
1986.55578 1
1986.59411 1
1986.62971 1
1986.67077 1
1986.70363 1
1986.7447 1
1986.78029 1
1986.82136 1
1986.85421 1
1986.89528 1
1986.92813 1
1986.9692 1
1987.00274 1
1987.04381 1
1987.0794 1
1987.12047 1
1987.15332 1
1987.19439 1
1987.22998 1
1987.26831 1
1987.3039 1
1987.34497 1
1987.37782 1
1987.41889 1
1987.45175 1
1987.49281 1
1987.52841 1
1987.56674 1
1987.60233 1
1987.64339 1
1987.67625 1
1987.71732 1
1987.75291 1
1987.79124 1
1987.82683 1
1987.8679 1
1987.90075 1
1987.94182 1
1987.97741 1
1988.01638 1
1988.05188 1
1988.0901 1
1988.1256 1
1988.16655 1
1988.20205 1
1988.24027 1
1988.27577 1
1988.35222 1
1988.42594 1
1988.46416 1
1988.49966 1
1988.53788 1
1988.57338 1
1988.6116 1
1988.64983 1
1988.68532 1
1988.72355 1
1988.76177 1
1988.8 1
1988.87372 1
1988.94744 1
1988.98294 1
1989.0219 1
1989.06023 1
1989.09856 1
1989.13415 1
1989.17248 1
1989.20808 1
1989.24914 1
1989.32307 1
1989.39699 1
1989.47091 1
1989.5065 1
1989.54757 1
1989.58316 1
1989.62149 1
1989.65708 1
1989.69815 1
1989.77207 1
1989.846 1
1989.92266 1
1989.99658 1
1990.03012 1
1990.07118 1
1990.10678 1
1990.14511 1
1990.1807 1
1990.22177 1
1990.29569 1
1990.37235 1
1990.44627 1
1990.52019 1
1990.55305 1
1990.59411 1
1990.62971 1
1990.67077 1
1990.70363 1
1990.7447 1
1990.82136 1
1990.89528 1
1990.9692 1
1991.00274 1
1991.04381 1
1991.0794 1
1991.11773 1
1991.15332 1
1991.19439 1
1991.26831 1
1991.49281 1
1991.52567 1
1991.56674 1
1991.60233 1
1991.64339 1
1991.67625 1
1991.71732 1
1991.75291 1
1991.97467 1
1992.01638 1
1992.05188 1
1992.0901 1
1992.1256 1
1992.16655 1
1992.20205 1
1992.49966 1
1992.53788 1
1992.57338 1
1992.61433 1
1992.64983 1
1992.72355 1
1992.79727 1
1992.94744 1
1993.0219 1
1993.09856 1
1993.17248 1
1993.24914 1
1993.47091 1
1993.54757 1
1993.62149 1
1993.69815 1
1993.77207 1
1993.92266 1
1993.99658 1
1994.07118 1
1994.14784 1
1994.22177 1
1994.29843 1
1994.44627 1
1994.52019 1
1994.59685 1
1994.67077 1
1994.74743 1
1994.82136 1
1994.97194 1
1995.04654 1
1995.12047 1
1995.19713 1
1995.49829 1
1995.57221 1
1995.60233 1
1995.64613 1
1995.67899 1
1995.72005 1
1995.9473 1
1996.02184 1
1996.05188 1
1996.09556 1
1996.12833 1
1996.16928 1
1996.46962 1
1996.49966 1
1996.54608 1
1996.57611 1
1996.6198 1
1996.64983 1
1996.69352 1
1996.72628 1
1996.99386 1
1997.02464 1
1997.06845 1
1997.09856 1
1997.14237 1
1997.17522 1
1997.25188 1
1997.47365 1
1997.51745 1
1997.55031 1
1997.59138 1
1997.62423 1
1997.6653 1
1997.70089 1
1997.77481 1
1997.85147 1
1997.92539 1
1998.0 1
1998.04107 1
1998.07392 1
1998.11499 1
1998.15058 1
1998.22724 1
1998.30116 1
1998.37782 1
1998.45175 1
1998.52567 1
1998.56126 1
1998.59959 1
1998.63792 1
1998.67625 1
1998.75017 1
1998.82683 1
1998.90075 1
1998.97741 1
1999.05202 1
1999.08487 1
1999.12594 1
1999.16153 1
1999.19986 1
1999.27652 1
1999.35318 1
1999.4271 1
1999.50103 1
1999.53388 1
1999.57495 1
1999.6078 1
1999.64887 1
1999.68446 1
1999.72553 1
1999.80219 1
1999.87611 1
1999.95277 1
1999.98289 1
2000.0273 1
2000.05734 1
2000.10102 1
2000.13379 1
2000.17474 1
2000.20751 1
2000.24846 1
2000.32491 1
2000.40137 1
2000.47509 1
2000.50512 1
2000.54881 1
2000.58157 1
2000.62253 1
2000.65529 1
2000.69625 1
2000.73174 1
2000.7727 1
2000.80546 1
2000.84642 1
2000.87918 1
2000.92287 1
2000.9529 1
2000.99659 1
2001.03012 1
2001.07118 1
2001.10404 1
2001.14511 1
2001.1807 1
2001.22177 1
2001.25462 1
2001.29569 1
2001.33128 1
2001.36961 1
2001.4052 1
2001.44627 1
2001.47912 1
2001.52019 1
2001.55305 1
2001.59411 1
2001.62971 1
2001.66804 1
2001.70363 1
2001.7447 1
2001.78029 1
2001.81862 1
2001.85421 1
2001.89254 1
2001.92813 1
2001.9692 1
2002.00274 1
2002.04381 1
2002.0794 1
2002.11773 1
2002.15332 1
2002.19165 1
2002.22998 1
2002.26831 1
2002.3039 1
2002.38056 1
2002.41615 1
2002.45448 1
2002.49008 1
2002.52841 1
2002.56674 1
2002.60233 1
2002.64066 1
2002.67899 1
2002.71458 1
2002.75291 1
2002.7885 1
2002.82957 1
2002.90349 1
2002.93908 1
2002.97741 1
2003.01369 1
2003.05202 1
2003.08761 1
2003.12868 1
2003.16427 1
2003.2026 1
2003.23819 1
2003.27926 1
2003.35318 1
2003.4271 1
2003.4627 1
2003.50376 1
2003.53662 1
2003.57769 1
2003.61054 1
2003.65161 1
2003.6872 1
2003.72553 1
2003.76112 1
2003.80219 1
2003.83504 1
2003.87611 1
2003.90897 1
2003.95277 1
2003.98563 1
2004.0273 1
2004.06007 1
2004.10102 1
2004.13379 1
2004.17474 1
2004.21024 1
2004.25119 1
2004.28396 1
2004.32491 1
2004.35768 1
2004.40137 1
2004.4314 1
2004.47509 1
2004.50785 1
2004.54881 1
2004.58157 1
2004.62253 1
2004.65802 1
2004.69625 1
2004.73174 1
2004.7727 1
2004.80546 1
2004.84642 1
2004.87918 1
2004.92287 1
2004.95563 1
2004.99659 1
2005.03012 1
2005.07118 1
2005.10404 1
2005.14511 1
2005.1807 1
2005.21903 1
2005.25462 1
2005.29569 1
2005.33128 1
2005.36961 1
2005.4052 1
2005.44627 1
2005.47912 1
2005.52019 1
2005.55305 1
2005.59411 1
2005.62971 1
2005.66804 1
2005.70363 1
2005.74196 1
2005.78029 1
2005.81862 1
2005.85421 1
2005.89254 1
2005.92813 1
2005.96646 1
2006.00274 1
2006.04381 1
2006.0794 1
2006.11773 1
2006.15332 1
2006.19165 1
2006.22998 1
2006.26557 1
2006.3039 1
2006.37782 1
2006.41615 1
2006.45175 1
2006.49008 1
2006.52841 1
2006.564 1
2006.60233 1
2006.64066 1
2006.67899 1
2006.71458 1
2006.75291 1
2006.82683 1
2006.90349 1
2006.93908 1
2006.97741 1
2007.01369 1
2007.05202 1
2007.08761 1
2007.12594 1
2007.16153 1
2007.2026 1
2007.27652 1
2007.35318 1
2007.4271 1
2007.45996 1
2007.50103 1
2007.53662 1
2007.57495 1
2007.61054 1
2007.65161 1
2007.68446 1
2007.72553 1
2007.80219 1
2007.87611 1
2007.95003 1
2007.98289 1
2008.02457 1
2008.06007 1
2008.10102 1
2008.13379 1
2008.17474 1
2008.21024 1
2008.25119 1
2008.32491 1
2008.39863 1
2008.47509 1
2008.50785 1
2008.54881 1
2008.58157 1
2008.62253 1
2008.65529 1
2008.69625 1
2008.73174 1
2008.7727 1
2008.84642 1
2008.92287 1
2008.9529 1
2008.99659 1
2009.03012 1
2009.07118 1
2009.10404 1
2009.14511 1
2009.1807 1
2009.21903 1
2009.44627 1
2009.47912 1
2009.52019 1
2009.55305 1
2009.59411 1
2009.62971 1
2009.66804 1
2009.70363 1
2009.74196 1
2009.77755 1
2010.00274 1
2010.04381 1
2010.07666 1
2010.11773 1
2010.15332 1
2010.22724 1
2010.45175 1
2010.52567 1
2010.56674 1
2010.60233 1
2010.64066 1
2010.67625 1
2010.75291 1
2010.82683 1
2010.97741 1
2011.05202 1
2011.12594 1
2011.2026 1
2011.27652 1
2011.4271 1
2011.50103 1
2011.57495 1
2011.65161 1
2011.72553 1
2011.80219 1
2011.87611 1
2011.95003 1
2012.02457 1
2012.10102 1
2012.17474 1
2012.25119 1
2012.47509 1
2012.54881 1
2012.62253 1
2012.69898 1
2012.7727 1
2012.99659 1
2013.07118 1
2013.10404 1
2013.14784 1
2013.22177 1
2013.52293 1
2013.55305 1
2013.59685 1
2013.62971 1
2013.67077 1
2013.70363 1
2014.00274 1
2014.04654 1
2014.0794 1
2014.12047 1
2014.15332 1
2014.52841 1
2014.57221 1
2014.60233 1
2014.64613 1
2014.67899 1
2014.75291 1
2014.97741 1
2015.05202 1
2015.09582 1
2015.12868 1
2015.20534 1
2015.27926 1
2015.42984 1
2015.50376 1
2015.57769 1
2015.61875 1
2015.65435 1
2015.72827 1
2015.80493 1
2015.87885 1
2015.95551 1
2016.03003 1
2016.06553 1
2016.10375 1
2016.17747 1
2016.25392 1
2016.33038 1
2016.4041 1
2016.47782 1
2016.55154 1
2016.58703 1
2016.62799 1
2016.66348 1
2016.70171 1
2016.77816 1
2016.85461 1
2016.92833 1
2017.00274 1
2017.03559 1
2017.07666 1
2017.10951 1
2017.15058 1
2017.22724 1
2017.3039 1
2017.37782 1
2017.45448 1
2017.52841 1
2017.55852 1
2017.60233 1
2017.63518 1
2017.67625 1
2017.7091 1
2017.75017 1
2017.82683 1
2017.90349 1
2017.97741 1
2018.00821 1
2018.05202 1
2018.08487 1
2018.12594 1
2018.1588 1
2018.2026 1
2018.23546 1
2018.27652 1
2018.35318 1
2018.4271 1
2018.45722 1
2018.50103 1
2018.53388 1
2018.57769 1
2018.6078 1
2018.65161 1
2018.68446 1
2018.72553 1
2018.75838 1
2018.79945 1
2018.83504 1
2018.87611 1
2018.90897 1
2018.95003 1
2018.98289 1
2019.02738 1
2019.05749 1
2019.1013 1
2019.13415 1
2019.17522 1
2019.20808 1
2019.24914 1
2019.28474 1
2019.35866 1
2019.39973 1
2019.43258 1
2019.47365 1
2019.5065 1
2019.55031 1
2019.58316 1
2019.62423 1
2019.65708 1
2019.69815 1
2019.73374 1
2019.77207 1
2019.80767 1
2019.88433 1
2019.92266 1
2019.95825 1
2019.99658 1
2020.03276 1
2020.07099 1
2020.10648 1
2020.14471 1
2020.18294 1
2020.22116 1
2020.25666 1
2020.33311 1
2020.40683 1
2020.44505 1
2020.48055 1
2020.51877 1
2020.557 1
2020.59249 1
